label_bucket,market_record_id,market_index,market_constraint,match_source,candidate_record_id,candidate_index,candidate_constraint,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,rule_score,rule_score_v1,rule_score_v2,best_score,second_best_score,score_margin,ambiguity_flag,manual_label,review_notes
high_confidence,10000566608,4341,LAURELDP 69 KV LAURELDP-SHARP 6705-1,pano,2347,2346,SHARP 69KV - LAURELDP 69KV (LAURELDP 69 KV LAU-SHA),0.8,1,1,1,0.857143,0.833333,0,,0.894524,0.883333,0.894524,0.894524,0.737381,0.157143,FALSE,1,
high_confidence,10000565918,3202,GARDNERS 115 KV GARDNERS-TEXSEAST GAR-TEX,pano,1968,1967,TEXSEAST 115KV - GARDNERS 115KV (GARDNERS 115 KV GAR-TEX),0.8,1,1,1,0.875,0.769231,0,,0.892212,0.876923,0.892212,0.892212,0.828462,0.06375,FALSE,1,
high_confidence,10004059506,1645,TANNERSC345 KV  TAN-MIA1,pano,7636,7635,TANNERSC345 KV  TAN-MIA1,1,0.666667,1,1,0.833333,0.571429,0,,0.870238,0.87381,0.870238,0.870238,0.732937,0.137301,FALSE,1,
high_confidence,10018733220,3577,BLANCO  69 KV   BLA-NEWM,pano,395,394,BLANCO 69KV - NEWMERED 69KV (BLANCO 69 KV BLA-NEWM),0.75,1,1,1,0.833333,0.727273,0,,0.86553,0.847727,0.86553,0.86553,0.735606,0.129924,FALSE,1,
high_confidence,10002484433,5134,HOWARD-PUMPHREY 2332-B A 230 KV,pano,5386,5385,HOWARD 230KV - PUMPHREY 230KV (HOWARD 230 KV HOW-PUM),0.888889,1,1,1,0.941176,0.714286,0,,0.932773,0.915873,0.932773,0.932773,0.771008,0.161765,FALSE,1,
high_confidence,10002555681,2112,HAYNIE 115 KV HAY-PIN,pano,1047,1046,PINEY 115KV - HAYNIE 115KV (HAYNIE 115 KV HAY-PIN),0.75,1,1,1,0.857143,0.666667,0,,0.86369,0.841667,0.86369,0.86369,0.756548,0.107142,FALSE,1,
medium_confidence,10001780777,732,THELMA 69 KV THE-THE1,dayzer,512490,2235,THELMA_69 KV_THE-THE1:ACTUAL,0.8,0,1,1,0.444444,0,0,,0.714444,0.55,0.714444,0.714444,0.575974,0.13847,TRUE,1,
medium_confidence,10016972757,4971,RICHLND 138 KV  TR-5,pano,4023,4022,RICHLND 13.8KV - RICHLND 138KV (RICHLND 138 KV TR-5),0.666667,1,1,1,0.833333,0.75,0,,0.829167,0.808333,0.829167,0.829167,0.505682,0.323485,FALSE,1,
medium_confidence,10016992364,4281,ASHTABUL138 KV  ASH-04S3,pano,4431,4430,ASHTABUL 138KV - SANBORN 138KV (ASHTABUL 138 KV ASH-04S3),0.5,1,1,1,0.714286,0.444444,0,,0.732937,0.694444,0.732937,0.732937,0.613294,0.119643,TRUE,1,
medium_confidence,10000566828,5109,CHARLERO 138 KV CHARLERO-UNIONJCT UNNJ-CH,pano,6010,6009,CHARLERO 138KV - UNIONJCT 138KV (CHARLERO 138 KV CHA-UNI),0.666667,1,1,1,0.777778,0.666667,0,,0.822222,0.8,0.822222,0.822222,0.647778,0.174444,FALSE,1,
medium_confidence,10004215213,5021,PLYWOOD 115 KV  151A,dayzer,520268,3622,PLYWOOD_115 KV_151A:ACTUAL,0.8,0,1,1,0.4,0,0,,0.71,0.55,0.71,0.71,0.554762,0.155238,TRUE,1,
medium_confidence,10002559045,759,MIAMIFOR-08WILEY1 9784 A 138 KV,pano,5228,5227,MIAMIFOR 138KV - WILLEY 138KV (MIAMIFOR 138 KV MIA-08W1),0.6,1,1,1,0.777778,0.545455,0,,0.786162,0.754545,0.786162,0.786162,0.769365,0.016797,TRUE,1,
medium_confidence,10017415640,4364,CONC BC 115 KV  CON-MON,dayzer,553431,11978,CONC BC_115 KV_CON-MON:L230.BrandonShores-Wagner.2346,0.727273,0,1,1,1,0.4,0,,0.722727,0.553636,0.722727,0.722727,0.722727,0,TRUE,1,
medium_confidence,10018421048,4477,HAVILAND69 KV   HAV-NVA,pano,1836,1835,HAVILAND 69KV - NVANWERT 69KV (HAVILAND 69 KV HAV-NVA),0.5,1,1,1,0.666667,0.6,0,,0.738333,0.71,0.738333,0.738333,0.6075,0.130833,TRUE,1,
medium_confidence,10002905472,142,DEQUINE 345 KV  DEQ-FOWJ,dayzer,519893,3309,DEQUINE_345 KV_DEQ-FOWJ:ACTUAL,0.857143,0,1,1,1,0.5,0,,0.807143,0.628571,0.807143,0.807143,0.596429,0.210714,FALSE,1,
medium_confidence,10002864514,741,CARL PN-GARDNERS 1049 B 115 KV,dayzer,101217,270,CARL PN_115 KV_CAR-GAR:ACTUAL,0.8,0,1,1,0.615385,0.333333,0,,0.731538,0.583333,0.731538,0.731538,0.725,0.006538,TRUE,1,
medium_confidence,10000827443,4303,CPP_RIDG 138 KV CPP_RIDG-02CLINTN RID-02C1,dayzer,519191,2850,CPP_RIDG_138 KV_RID-02C1:ACTUAL,0.727273,0,1,1,0.833333,0.4,0,,0.706061,0.553636,0.706061,0.706061,0.689394,0.016667,TRUE,1,
medium_confidence,10000466571,4831,REDLION 500 KV REDLION AT51 XFORMER,pano,14285,14284,KEENEY   AT51     XFORMER   H  500 KV,0.571429,1,1,1,0.909091,0.857143,0,,0.795455,0.771429,0.795455,0.795455,0.707778,0.087677,FALSE,0,
medium_confidence,10017166504,1308,EAKRON  138 KV  EAK-HAY,dayzer,520874,4146,EAKRON_138 KV_EAK-HAY:ACTUAL,0.857143,0,1,1,1,0.5,0,,0.807143,0.628571,0.807143,0.807143,0.643333,0.16381,FALSE,1,
medium_confidence,10003951044,1641,CLOVERD2345 KV  3,pano,8088,8087,CLOVERD2345 KV  11A,0.666667,1,1,1,0.888889,0.5,0,,0.819444,0.783333,0.819444,0.819444,0.819444,0,TRUE,1,
medium_confidence,10016240939,2882,ALLENIM 138 KV  ALL-LOG,dayzer,520666,3958,ALLENIM_138 KV_ALL-LOG:ACTUAL,0.857143,0,1,1,0.5,0.181818,0,,0.757143,0.596753,0.757143,0.757143,0.683654,0.073489,FALSE,1,
medium_confidence,10004181793,1179,BAGLEY  230 KV  BAG-GRAC,dayzer,550957,10385,BAGLEY_230 KV_BAG-GRAC:500/230.WaughChapel.500-1,0.857143,0,1,1,1,0.285714,0,,0.807143,0.607143,0.807143,0.807143,0.782143,0.025,TRUE,1,
medium_confidence,10016659330,3305,OLIVE   345 KV  OLI-OLIV,dayzer,520793,4067,OLIVE_345 KV_OLI-OLIV:ACTUAL,0.857143,0,1,1,0.6,0.222222,0,,0.767143,0.600794,0.767143,0.767143,0.633333,0.13381,FALSE,1,
medium_confidence,10002559045,5070,MIAMIFOR-08WILEY1 9784 A 138 KV,pano,3821,3820,MIAMIFOR 138KV - WILLEY 138KV (MIAMIFOR 138 KV MIA-08W1),0.6,1,1,1,0.75,0.6,0,,0.7875,0.76,0.7875,0.7875,0.68125,0.10625,FALSE,-1,
medium_confidence,10003795283,505,MITCHELL138 KV  MIT-WIL,pano,1505,1504,MITCHELL 138KV - WILSON 138KV (MITCHELL 138 KV MIT-WIL),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.630844,0.107143,TRUE,1,
medium_confidence,10016894148,246,BRUNSWIC230 KV  BRU-MEA,pano,5140,5139,BRUNSWIC230 KV  BUR-MEA,0.666667,1,1,1,0.833333,0.444444,0,,0.813889,0.777778,0.813889,0.813889,0.737987,0.075902,FALSE,1,
medium_confidence,10018475727,3300,WEST CONTINGENCY 60,pano,2120,2119,WEST contingency 60,1,1,0,0,1,0.333333,0,,0.816667,0.783333,0.816667,0.816667,0.706667,0.11,FALSE,1,
medium_confidence,10016474716,1705,AUGTINE 138 KV  08A-WEN1,dayzer,520842,4114,AUGTINE_138 KV_08A-WEN1:ACTUAL,0.857143,0,1,1,1,0.4,0,,0.807143,0.618571,0.807143,0.807143,0.643333,0.16381,FALSE,1,
medium_confidence,10002164973,760,EVERETTS 230 KV EVERETTS-GREENVIL 218,pano,1222,1221,GREENVIL 230KV - EVERETTS 230KV (EVERETTS 230 KV 218),0.666667,1,1,1,0.833333,0.6,0,,0.821667,0.793333,0.821667,0.821667,0.821667,0,TRUE,1,
medium_confidence,10015854664,4334,HAYES_FE138 KV  AVE-HAYE,pano,2416,2415,HAYES_FE 138KV - AVERY 138KV (HAYES_FE 138 KV AVE-HAYE),0.6,1,1,1,0.8,0.6,0,,0.79,0.76,0.79,0.79,0.629412,0.160588,FALSE,1,
medium_confidence,10002852243,3231,ALDENE 230 KV ALD-SPRG,dayzer,519836,3272,ALDENE_230 KV_ALD-SPRG:ACTUAL,0.857143,0,1,1,1,0.5,0,,0.807143,0.628571,0.807143,0.807143,0.643333,0.16381,FALSE,1,
medium_confidence,10000567141,885,SMITHTON 138 KV SMITHTON-YUKON SLJ-YU,pano,4527,4526,YUKON 138KV - SMITHTON 138KV (SMITHTON 138 KV SMI-YUK2),0.666667,1,1,1,0.777778,0.615385,0,,0.819658,0.794872,0.819658,0.819658,0.714103,0.105555,FALSE,1,
medium_confidence,10017424481,4895,CARSON4 230 KV  238A,dayzer,520936,4195,CARSON4_230 KV_238A:ACTUAL,0.8,0,1,1,1,0.5,0,,0.77,0.6,0.77,0.77,0.446364,0.323636,FALSE,1,
medium_confidence,10018467334,3178,LONGCREE138 KV  LON-MEAD,pano,2150,2149,MEADOWBR 138KV - LONGCREE 138KV (LONGCREE 138 KV LON-MEAD),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.491259,0.246728,TRUE,1,
medium_confidence,10015851704,249,CONCORD 138 KV  CON-COU,dayzer,520379,3710,CONCORD_138 KV_CON-COU:ACTUAL,0.857143,0,1,1,0.6,0.222222,0,,0.767143,0.600794,0.767143,0.767143,0.692045,0.075098,FALSE,1,
medium_confidence,10000566649,4539,PERDUE 69 KV PERDUE-TASLEY 69 KV 6778-2,dayzer,28000164,13289,PERDUE_69 KV_PER-TAS:ACTUAL,0.75,0,1,1,0.888889,0.444444,0,,0.726389,0.569444,0.726389,0.726389,0.554545,0.171844,TRUE,1,
medium_confidence,10002678538,1938,116 GOOD345 KV 11620,pano,13632,13631,116 GOOD345 KV  11620,1,0.25,1,1,0.4,0.5,0,,0.72,0.7625,0.72,0.72,0.496667,0.223333,TRUE,1,
medium_confidence,10018275729,5028,LINCOLN 115 KV  LIN-RILE,dayzer,520984,4242,LINCOLN_115 KV_LIN-RILE:ACTUAL,0.857143,0,1,1,1,0.5,0,,0.807143,0.628571,0.807143,0.807143,0.596429,0.210714,FALSE,1,
medium_confidence,10002233505,3075,AEP-DOM,pano,9893,9892,AEP-DOM contingency 3,1,0.75,0,0,0.857143,0.5,0,,0.742857,0.7375,0.742857,0.742857,0.617827,0.12503,TRUE,1,
medium_confidence,10000466270,2429,SHELOCTA 230 KV SHELOCTA NO2 XFORMER,pano,398,397,SHELOCTA 230KV - SHELOCTA 115KV (SHELOCTA 230 KV NO2),0.5,1,1,1,0.666667,0.666667,0,,0.741667,0.716667,0.741667,0.741667,0.706364,0.035303,TRUE,1,
medium_confidence,10002891957,2521,BERYL   138 KV  BER-CRS,dayzer,519856,3285,BERYL_138 KV_BER-CRS:ACTUAL,0.857143,0,1,1,0.6,0.222222,0,,0.767143,0.600794,0.767143,0.767143,0.683333,0.08381,FALSE,1,
medium_confidence,10016433477,1505,OTTCRKPL230 KV  OTT-YOR,pano,1167,1166,YORKANA 230KV - OTTCRKPL 230KV (OTTCRKPL 230 KV OTT-YOR),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.705556,0.032431,TRUE,1,
medium_confidence,10003947982,4716,DUBOIS  115 KV  DUB-ROC,dayzer,520864,4136,DUBOIS_115 KV_DUB-ROC:ACTUAL,0.857143,0,1,1,1,0.5,0,,0.807143,0.628571,0.807143,0.807143,0.643333,0.16381,FALSE,1,
medium_confidence,10018408712,2107,ASPENSLR115 KV  ASP-SHAD,pano,240,239,SHADEGAP 115KV - ASPENSLR 115KV (ASPENSLR 115 KV ASP-SHAD),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.630844,0.107143,TRUE,1,
medium_confidence,10002875988,782,MEADOWBR-STRASBUR MST A 138 KV,pano,5463,5462,MEADOWBR-STRASBUR MST       A  138 KV,0.666667,1,1,1,0.8,0.615385,0,,0.820769,0.794872,0.820769,0.820769,0.815,0.005769,TRUE,1,
medium_confidence,10004069705,952,4 QUAD C345 KV  0405,pano,12650,12649,4 QUAD C345 KV  0404,1,0.25,1,1,0.5,0.571429,0,,0.728571,0.769643,0.728571,0.728571,0.658333,0.070238,TRUE,1,
medium_confidence,10000466579,1129,VIENNA 230 KV VIENNA AT20 TRANSFORMER,pano,4086,4085,VIENNA 230KV - VIENNA 138KV (VIENNA 230 KV AT20),0.571429,1,1,1,0.666667,0.666667,0,,0.77381,0.752381,0.77381,0.77381,0.744762,0.029048,TRUE,1,
medium_confidence,10003951045,821,BIGPINET138 KV  BIG-KIS,pano,267,266,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.655556,0.082431,TRUE,1,
medium_confidence,10017072884,4020,YORKANA 230 KV  BANK 1,dayzer,101059,159,YORKANA_230 KV_3 BANK:ACTUAL,0.8,0,1,1,0.5,0.285714,0,,0.72,0.578571,0.72,0.72,0.72,0,TRUE,1,
medium_confidence,10000468793,1507,LEXINGTN 500 KV LEXINGTN TX3 XFORMER,pano,3701,3700,LEXINGTN 500KV - LEXINGTN 230KV (LEXINGTN 500 KV TX3),0.5,1,1,1,0.714286,0.571429,0,,0.739286,0.707143,0.739286,0.739286,0.729762,0.009524,TRUE,1,
medium_confidence,10004177767,4444,SHAWVILL115 KV  BNK 1A-S,pano,2947,2946,SHAWVILL 1KV - SHAWVILL 115KV (SHAWVILL 115 KV BNK 1A-S),0.6,1,1,1,0.75,0.571429,0,,0.786071,0.757143,0.786071,0.786071,0.679821,0.10625,FALSE,1,
medium_confidence,10016006397,4500,DOEX530 345 KV  DOE-PIE2,dayzer,520648,3946,DOEX530_345 KV_DOE-PIE2:ACTUAL,0.857143,0,1,1,0.6,0,0,,0.767143,0.578571,0.767143,0.767143,0.683333,0.08381,FALSE,1,
medium_confidence,10003951043,1206,BIGPINET138 KV  BIG-GAR,pano,2790,2789,BIGPINET 138KV - GARRNJCT 138KV (BIGPINET 138 KV BIG-GAR),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.655556,0.082431,TRUE,1,
medium_confidence,10000466914,1219,155 NELS 345 KV 155 NELS TR81CT-P XFORMER,pano,2927,2926,155 NELS 345KV - 155 NELS 1KV (155 NELS 345 KV TR81CT-P),0.666667,1,1,1,0.769231,0.8,0,,0.828462,0.813333,0.828462,0.828462,0.720769,0.107693,FALSE,1,
medium_confidence,10016922433,3198,APSOUTH CONTINGENCY 72,pano,4719,4718,APSOUTH contingency 72,1,1,0,0,1,0.333333,0,,0.816667,0.783333,0.816667,0.816667,0.706667,0.11,FALSE,1,
medium_confidence,10019195639,3468,WEST CONTINGENCY 42,pano,684,683,WEST contingency 42,1,1,0,0,1,0.4,0,,0.82,0.79,0.82,0.82,0.71,0.11,FALSE,1,
medium_confidence,10018818592,2952,GLENBROO69 KV   GLE-SAL1,pano,707,706,GLENBROO 69KV - SALEMPL 69KV (GLENBROO 69 KV GLE-SAL1),0.5,1,1,1,0.75,0.444444,0,,0.734722,0.694444,0.734722,0.734722,0.4875,0.247222,TRUE,1,
medium_confidence,10004192984,2339,CHALKPT 230 KV  T3,dayzer,520181,3552,CHALKPT_230 KV_T3:ACTUAL,0.8,0,1,1,1,0.5,0,,0.77,0.6,0.77,0.77,0.571429,0.198571,FALSE,1,
medium_confidence,10000466188,2139,ETOWANDA 230 KV ETOWANDA 3 TX XFORMER,pano,5737,5736,ETOWANDA 230KV - ETOWANDA 115KV (ETOWANDA 230 KV 3 TX),0.5,1,1,1,0.75,0.6,0,,0.7425,0.71,0.7425,0.7425,0.596078,0.146422,TRUE,1,
medium_confidence,10004074928,784,BERGEN  230 KV  BER-SADC,dayzer,520056,3451,BERGEN_230 KV_BER-SADC:ACTUAL,0.857143,0,1,1,1,0.5,0,,0.807143,0.628571,0.807143,0.807143,0.596429,0.210714,FALSE,1,
medium_confidence,10016047318,1100,LENOX   115 KV  LEN-MAC,pano,408,407,LENOX 115KV - MACNEW_T 115KV (LENOX 115 KV LEN-MAC),0.666667,1,1,1,0.823529,0.769231,0,,0.829638,0.810256,0.829638,0.829638,0.823626,0.006012,TRUE,1,
medium_confidence,10017423909,4998,PANTEGO 115 KV  PAN-TERR,dayzer,520937,4196,PANTEGO_115 KV_PAN-TERR:ACTUAL,0.857143,0,1,1,0.545455,0.2,0,,0.761688,0.598571,0.761688,0.761688,0.64,0.121688,FALSE,1,
medium_confidence,10004183718,1417,MEHOOPAN115 KV  MEH-NME1,pano,2274,2273,MEHOOPAN 115KV - NMESHOPP 115KV (MEHOOPAN 115 KV MEH-NME1),0.5,1,1,1,0.666667,0.5,0,,0.733333,0.7,0.733333,0.733333,0.6125,0.120833,TRUE,1,
medium_confidence,10004215437,1541,HOWARD2-MELMORE B 138 KV,pano,3972,3971,MELMORE 138KV - HOWARD2 138KV (HOWARD2 138 KV HOW-MEL1),0.571429,1,1,1,0.769231,0.5,0,,0.770604,0.735714,0.770604,0.770604,0.680649,0.089955,FALSE,1,
medium_confidence,10015995460,2174,COLLEGEC138 KV  COL-RIC1,pano,3639,3638,RICHMOND 138KV - COLLEGEC 138KV (COLLEGEC 138 KV COL-RIC1),0.5,1,1,1,0.714286,0.444444,0,,0.732937,0.694444,0.732937,0.732937,0.613294,0.119643,TRUE,1,
medium_confidence,10016691564,3558,LADYSMCT230 KV  LAD-SUMM,pano,5124,5123,LADYSMCT 230KV - SUMMITDP 230KV (LADYSMCT 230 KV LAD-SUMM),0.5,1,1,1,0.75,0.5,0,,0.7375,0.7,0.7375,0.7375,0.488571,0.248929,TRUE,1,
medium_confidence,10018747682,322,02LYONS 138 KV  02L-02F1,dayzer,514110,2664,02LYONS_138 KV_02L-02F1:ACTUAL,0.857143,0,1,1,1,0.5,0,,0.807143,0.628571,0.807143,0.807143,0.643333,0.16381,FALSE,1,
medium_confidence,10002494913,2504,MARDELA-VIENNA 6708-1 A 69 KV,dayzer,201269,550,MARDELA_69 KV_MAR-VIE:L138.Loretto-Vienna.13780,0.8,0,1,1,0.615385,0.222222,0,,0.731538,0.572222,0.731538,0.731538,0.692045,0.039493,TRUE,1,
medium_confidence,10000466871,3409,138 SILV 345 KV 138 SILVER 45TR82 CT,pano,6063,6062,138 SILV 345KV - 138 SILV 1KV (138 SILV 345 KV TR82CT-P),0.5,1,1,1,0.736842,0.444444,0,,0.734064,0.694444,0.734064,0.734064,0.677794,0.05627,TRUE,1,
medium_confidence,10016459539,1118,LAUSCHTO230 KV  LAU-SAK4,pano,3966,3965,LAUSCHTO 230KV - SAKRON 230KV (LAUSCHTO 230 KV LAU-SAK4),0.5,1,1,1,0.714286,0.444444,0,,0.732937,0.694444,0.732937,0.732937,0.613294,0.119643,TRUE,1,
medium_confidence,10016006397,2796,DOEX530 345 KV  DOE-PIE2,dayzer,520648,3946,DOEX530_345 KV_DOE-PIE2:ACTUAL,0.857143,0,1,1,0.6,0,0,,0.767143,0.578571,0.767143,0.767143,0.683333,0.08381,FALSE,1,
medium_confidence,10018408712,3874,ASPENSLR115 KV  ASP-SHAD,pano,1327,1326,SHADEGAP 115KV - ASPENSLR 115KV (ASPENSLR 115 KV ASP-SHAD),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.630844,0.107143,TRUE,1,
medium_confidence,10018255257,296,SHEFFIELD - AMOCCO 138KV L/O SHEFFIELD - MARKTOWN 138KV,pano,12032,12031,Sheffield-Calumet 138 kV l/o Sheffield-Marktown 138 kV,0.666667,0.8,1,1,0.666667,0,0,,0.723333,0.683333,0.723333,0.723333,0.603333,0.12,TRUE,1,
medium_confidence,10004181793,137,BAGLEY  230 KV  BAG-GRAC,dayzer,550957,10385,BAGLEY_230 KV_BAG-GRAC:500/230.WaughChapel.500-1,0.857143,0,1,1,0.6,0.25,0,,0.767143,0.603571,0.767143,0.767143,0.767143,0,TRUE,1,
medium_confidence,10004177767,1584,SHAWVILL115 KV  BNK 1A-S,pano,3689,3688,SHAWVILL 1KV - SHAWVILL 115KV (SHAWVILL 115 KV BNK 1A-S),0.6,1,1,1,0.777778,0.5,0,,0.783889,0.75,0.783889,0.783889,0.655238,0.128651,FALSE,1,
medium_confidence,10016737824,463,3 POWERT-TWRL POW-TWRL      A  138 KV,dayzer,520704,3988,3 POWERT_138 KV_POW-TWRL:ACTUAL,0.857143,0,1,1,0.5,0.166667,0,,0.757143,0.595238,0.757143,0.757143,0.654762,0.102381,FALSE,1,
medium_confidence,10017107297,4623,BULLRUN 230 KV  TX3,dayzer,520832,4105,BULLRUN_230 KV_TX3:ACTUAL,0.8,0,1,1,1,0.5,0,,0.77,0.6,0.77,0.77,0.476667,0.293333,FALSE,1,
medium_confidence,10016736784,2727,NW_TAP_PURDUE13820_FLO_WESTWOOD_TIPPLABS13808,pano,5288,5287,NW_Tap_Purdue13820_flo_Westwood_TippLabs13808,1,1,0,0,1,0,0,,0.8,0.75,0.8,0.8,0.461991,0.338009,FALSE,1,
medium_confidence,10015858897,3210,NEWCARLI138 KV  NEW-PLE,pano,5626,5625,NEWCARLI 138KV - PLETCHER 138KV (NEWCARLI 138 KV NEW-PLE),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.611071,0.126916,TRUE,1,
medium_confidence,10002891576,56,JUNIATA 2 XFORMER H 500 KV,pano,12495,12494,JUNIATA  1        XFORMER   H  500 KV,1,0.4,1,1,0.666667,0.857143,0,,0.79619,0.835714,0.79619,0.79619,0.680357,0.115833,FALSE,0,
medium_confidence,10017104495,4026,SNOWYCRE138 KV  SNO-SNOW,pano,3825,3824,SNOWYTAP 138KV - SNOWYCRE 138KV (SNOWYCRE 138 KV SNO-SNOW),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.598095,0.139892,TRUE,1,
medium_confidence,10016033051,1104,CHAUNCYT138 KV  CHA-LOG1,pano,1757,1756,LOGAN 138KV - CHAUNCYT 138KV (CHAUNCYT 138 KV CHA-LOG1),0.5,1,1,1,0.714286,0.444444,0,,0.732937,0.694444,0.732937,0.732937,0.495299,0.237638,TRUE,1,
medium_confidence,10016479158,668,HOPECREE230 KV  HOP-SIL,pano,4805,4804,HOPECREE 230KV - SILVERUN 230KV (HOPECREE 230 KV HOP-SIL),0.5,1,1,1,0.666667,0.666667,0,,0.741667,0.716667,0.741667,0.741667,0.418939,0.322728,TRUE,1,
medium_confidence,10000566478,5148,CECIL 138 KV CECIL-GLASGOW 13810,dayzer,553000,11635,CECIL_138 KV_CEC-GLA:500/230.Conastone.500-4,0.75,0,1,1,0.888889,0.25,0,,0.726389,0.55,0.726389,0.726389,0.704167,0.022222,TRUE,1,
medium_confidence,10016240939,2006,ALLENIM 138 KV  ALL-LOG,dayzer,520666,3958,ALLENIM_138 KV_ALL-LOG:ACTUAL,0.857143,0,1,1,0.6,0.222222,0,,0.767143,0.600794,0.767143,0.767143,0.692045,0.075098,FALSE,1,
medium_confidence,10018269558,4376,FRACKVIL69 KV   FRA-SHE1,pano,2366,2365,SHENAND 69KV - FRACKVIL 69KV (FRACKVIL 69 KV FRA-SHE1),0.5,1,1,1,0.666667,0.5,0,,0.733333,0.7,0.733333,0.733333,0.415404,0.317929,TRUE,1,
medium_confidence,10015879668,2356,SAWMILL 138 KV  SAW-DUB1,dayzer,520456,3778,SAWMILL_138 KV_SAW-DUB1:ACTUAL,0.857143,0,1,1,0.6,0,0,,0.767143,0.578571,0.767143,0.767143,0.692045,0.075098,FALSE,1,
medium_confidence,10000488260,589,VIENNA 138 KV VIENNA 8110 CB,pano,2013,2012,VIENNA  138 KV  13710,0.666667,0.666667,1,1,0.666667,0.571429,0,,0.711905,0.707143,0.711905,0.711905,0.629341,0.082564,TRUE,0,
medium_confidence,10000567131,2168,SALTSBUR 138 KV SALTSBUR-SOCIALHA SA-SH,pano,5194,5193,SALTSBUR 138KV - SOCIALHA 138KV (SALTSBUR 138 KV SAL-SOC),0.666667,1,1,1,0.777778,0.666667,0,,0.822222,0.8,0.822222,0.822222,0.716667,0.105555,FALSE,1,
medium_confidence,10017400408,1708,BREMO4  230 KV  2193A,pano,394,393,FRKUNION 230KV - BREMO4 230KV (BREMO4 230 KV 2193A),0.666667,1,1,1,0.833333,0.333333,0,,0.808333,0.766667,0.808333,0.808333,0.808333,0,TRUE,1,
medium_confidence,10017459244,4761,KENTN_LG138 KV  KEN-SARD,pano,105,104,KENTN_LG 138KV - SARDINIA 138KV (KENTN_LG 138 KV KEN-SARD),0.6,1,1,1,0.75,0.6,0,,0.7875,0.76,0.7875,0.7875,0.603571,0.183929,FALSE,1,
medium_confidence,10016744783,4055,SHICKSVI138 KV  SHI-SOWR,pano,868,867,SOWERS 138KV - SHICKSVI 138KV (SHICKSVI 138 KV SHI-SOWR),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.708333,0.029654,TRUE,1,
medium_confidence,10000565897,4799,ALLEN 115 KV ALLEN-ROUNDTOP 981-2,dayzer,519316,2953,ALLEN_115 KV_ALL-ROU:ACTUAL,0.75,0,1,1,0.888889,0.444444,0,,0.726389,0.569444,0.726389,0.726389,0.356944,0.369445,TRUE,1,
medium_confidence,10016776077,101,GREYSPT 115 KV  GRE-HARM,dayzer,520766,4043,GREYSPT_115 KV_GRE-HARM:ACTUAL,0.857143,0,1,1,0.6,0.222222,0,,0.767143,0.600794,0.767143,0.767143,0.683333,0.08381,FALSE,1,
medium_confidence,10016033566,4470,MORANDP 115 KV  158A,pano,3481,3480,FARMVILL 115KV - MORANDP 115KV (MORANDP 115 KV 158A),0.666667,1,1,1,0.875,0.444444,0,,0.815972,0.777778,0.815972,0.815972,0.568651,0.247321,FALSE,1,
medium_confidence,10000675025,1114,SEWARD 230 KV 9 TX,dayzer,101157,221,SEWARD_230 KV_9 TX:ACTUAL,0.8,0,1,1,1,0.666667,0,,0.77,0.616667,0.77,0.77,0.640476,0.129524,FALSE,1,
medium_confidence,10017400913,2369,CHICAGO - USSTOCKTON 138KV L/O WILTON CENTER - DUMONT 765KV,pano,12560,12559,Munster 345/138 kV xfmr l/o Dumont-Wilton Center,0.571429,1,1,1,0.666667,0,0,,0.740476,0.685714,0.740476,0.740476,0.740476,0,TRUE,1,
medium_confidence,10004293419,1381,BEAVER  138 KV  BEA-NAS1,dayzer,520324,3662,BEAVER_138 KV_BEA-NAS1:ACTUAL,0.857143,0,1,1,0.666667,0,0,,0.77381,0.578571,0.77381,0.77381,0.77381,0,TRUE,1,
medium_confidence,10015884512,3619,WILSON  138 KV  WIL-WMI2,pano,4158,4157,WMIFFLIN 138KV - WILSON 138KV (WILSON 138 KV WIL-WMI),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.557493,0.180494,TRUE,1,
medium_confidence,10003623340,1247,11 FISK 138 KV  TR75R 12,dayzer,519951,3357,11 FISK_138 KV_TR75R 12:ACTUAL,0.8,0,1,1,1,0.5,0,,0.77,0.6,0.77,0.77,0.640476,0.129524,FALSE,1,
